AAAS	388	0.01	98
AAAS	410	0.01	142
AAAS	464	0.0	211
AAAS	472	0.02	229
AAAS	473	0.0	5
AAAS	663	0.0	69
AAAS	767	0.02	62
AAAS	856	0.97	74
AAAS	875	0.9	68
AAAS	908	0.87	69
AAAS	1029	0.96	84
AAAS	1176	0.82	65
AACS	-404	0.01	124
AACS	-384	0.03	153
AACS	-377	0.01	155
AACS	-315	0.06	159
AACS	-303	0.01	157
AACS	-282	0.03	160
AACS	-275	0.01	149
AACS	-239	0.01	160
AACS	-222	0.03	151
AACS	-208	0.01	139
AACS	-202	0.02	127
AACS	-198	0.0	113
AACS	-185	0.02	118
AACS	-173	0.01	94
AACS	-150	0.04	79
AACS	-129	0.0	59
AACS	-123	0.04	48
AACS	-108	0.0	37
AACS	-101	0.05	38
AACS	-97	0.0	36
AACS	-95	0.0	38
AACS	-91	0.0	36
AACS	-82	0.03	33
AACS	-79	0.0	30
AACS	-73	0.04	23
AACS	-57	0.0	20
AACS	-54	0.0	17
AACS	-42	0.0	15
AACS	-28	0.0	13
AACS	-20	0.15	13
AACS	-3	0.0	9
AACS	5	0.0	8
AACS	10	0.0	6
AACS	53	0.0	5
AACS	56	0.0	5
AACS	59	0.0	5
AACS	63	0.0	7
AACS	82	0.0	7
AACS	85	0.0	7
AACS	88	0.0	7
AACS	91	0.0	7
AACS	94	0.0	7
AACS	107	0.0	7
AACS	114	0.0	7
AACS	124	0.0	7
AACS	127	0.0	8
AACS	136	0.0	8
AACS	150	0.0	8
AACS	157	0.0	8
AACS	168	0.0	5
AACS	189	0.12	8
AACS	192	0.0	9
AACS	200	0.0	7
AACS	201	0.0	6
AACS	204	0.0	9
AACS	205	0.0	5
AACS	208	0.0	5
AACS	209	0.0	8
AACS	211	0.0	7
AACS	212	0.0	7
AACS	215	0.0	10
AACS	233	0.0	10
AACS	234	0.0	19
AACS	238	0.0	10
AACS	239	0.0	17
AACS	242	0.0	9
AACS	243	0.06	17
AACS	298	0.0	33
AACS	309	0.0	35
AACS	315	0.0	36
AACS	319	0.0	37
AACS	329	0.0	34
AACS	332	0.0	35
AACS	338	0.0	33
AACS	346	0.06	34
AACS	360	0.03	35
AACS	364	0.0	36
AACS	366	0.0	36
AACS	368	0.08	38
AACS	372	0.0	41
AACS	380	0.0	39
AACS	391	0.11	36
AACS	398	0.06	33
AACS	438	0.04	26
AACS	469	0.03	40
AACS	488	0.0	47
AACS	557	0.09	85
AACS	590	0.03	96
AACS	606	0.06	98
AACS	630	0.14	99
AACS	688	0.32	53
AACS	708	0.36	39
AACS	777	0.78	9
AACS	4680	1.0	6
AADAC	-2908	1.0	12
AADAC	-2787	0.0	12
AADAC	-859	1.0	17
AADAC	-718	0.95	98
AADAC	-642	0.95	57
AADAC	-580	0.96	24
AADAC	-564	0.89	18
AADAC	-485	1.0	5
AADAC	-412	1.0	5
AADAC	-207	0.84	73
AADAC	78	0.95	57
AADAC	83	0.97	59
AADAC	104	0.83	64
AADAC	152	0.82	57
AADAC	168	0.9	51
AADAC	201	0.97	30
